"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Solar Radiation  (W/m2) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-12-19 05:00:00",13.58,90,2.656018,40.04,357.9,2.226,6.354,0
"2023-12-19 04:00:00",13.58,95.2,0,39.33,198.2,5.371,11.3,0.706
"2023-12-19 03:00:00",13.58,96.6,0.01218366,38.75,244.4,4.285,13.41,0
"2023-12-19 02:00:00",13.58,97.4,0,38.89,180.8,11.39,26.83,2.824
"2023-12-19 01:00:00",13.58,99.7,0,39.26,181.3,15.69,32.48,4.942
"2023-12-19 00:00:00",13.58,99.7,0.04873257,39.05,186.1,13.03,24,6.354
"2023-12-18 23:00:00",13.58,100,0.02436646,38.98,192.3,14.91,23.3,5.648
"2023-12-18 22:00:00",13.58,100,0,37.77,199.3,8.95,14.83,3.53
"2023-12-18 21:00:00",13.57,100,0,37.07,199.7,7.921,16.24,3.53
"2023-12-18 20:00:00",13.57,97.9,0,36.41,186,13.26,19.77,7.06
"2023-12-18 19:00:00",13.57,96.6,0.04873202,35.7,189.4,16.59,29.65,4.236
"2023-12-18 18:00:00",13.56,93.1,0.01218307,35.77,204.4,12.75,20.47,6.354
"2023-12-18 17:00:00",13.57,86.2,3.618256,37.01,193.7,21.62,35.3,8.47
"2023-12-18 16:00:00",13.55,50.61,133.6121,42.45,186.4,11.23,24.71,0.706
"2023-12-18 15:00:00",13.57,42.4,336.972,42.52,160.2,7.178,19.06,0.706
"2023-12-18 14:00:00",13.57,36.23,424.5041,42.63,176.3,9.75,22.59,0.706
"2023-12-18 13:00:00",13.56,33.4,435.6302,42.64,174.2,14.17,21.18,8.47
"2023-12-18 12:00:00",13.57,30.05,523.0947,43.23,183.8,20.61,27.53,12.71
"2023-12-18 11:00:00",13.56,27.63,803.4507,43.74,189.3,23.27,34.59,14.12
"2023-12-18 10:00:00",13.57,27.41,568.1599,44.17,189.3,19.78,29.65,10.59
"2023-12-18 09:00:00",13.54,30.32,81.04536,42.87,187.9,18.91,27.53,10.59
"2023-12-18 08:00:00",13.56,32,0.4386735,42.67,183,16.34,25.42,9.88
"2023-12-18 07:00:00",13.57,36.89,0,42.27,172.4,13.55,19.77,7.766
"2023-12-18 06:00:00",13.57,40.06,0,42.07,176.1,12.18,16.94,8.47
"2023-12-18 05:00:00",13.57,40.43,0,42.75,183.4,7.892,12.71,4.236
"2023-12-18 04:00:00",13.58,36.33,0,44.35,170.2,6.825,12,0.706
"2023-12-18 03:00:00",13.58,30.6,0,46.3,170.2,10.66,17.65,4.236
"2023-12-18 02:00:00",13.58,27.55,0,47.64,205,11.06,16.94,4.942
"2023-12-18 01:00:00",13.58,27.23,0,47.78,207.6,8.02,14.83,2.824
"2023-12-18 00:00:00",13.58,43.57,0,44.38,186.1,9.36,14.12,3.53
"2023-12-17 23:00:00",13.58,47.72,0,43.66,188,10.15,15.53,6.354
"2023-12-17 22:00:00",13.58,46.43,0,48.28,177.8,8.71,12.71,5.648
"2023-12-17 21:00:00",13.58,49.5,0,49.89,183.9,4.032,8.47,0
"2023-12-17 20:00:00",13.58,41.62,0,49.26,207.3,6.744,11.3,2.824
"2023-12-17 19:00:00",13.57,47.73,0,49.6,167.7,6.287,12,1.412
"2023-12-17 18:00:00",13.57,33.15,0,48.29,179,11.02,15.53,6.354
"2023-12-17 17:00:00",13.57,24.2,1.608332,46.67,178.8,12.03,16.24,7.06
"2023-12-17 16:00:00",13.55,24.24,133.0884,45.44,179.1,10.72,16.94,5.648
"2023-12-17 15:00:00",13.55,25.94,383.2645,45.47,188,9.36,15.53,5.648
"2023-12-17 14:00:00",13.56,27.79,478.8936,44.97,185.5,12.02,19.06,5.648
"2023-12-17 13:00:00",13.57,28.38,616.0226,44.83,189.8,13.8,22.59,4.236
"2023-12-17 12:00:00",13.56,28.88,1511.88,45.62,189.3,16.22,21.18,9.88
"2023-12-17 11:00:00",13.56,30.42,985.7873,44.95,212.2,9.51,15.53,3.53
"2023-12-17 10:00:00",13.55,32.83,309.6034,41.86,202.8,11.43,17.65,4.236
"2023-12-17 09:00:00",13.54,31.69,64.38955,41.75,186.3,14.74,19.06,10.59
"2023-12-17 08:00:00",13.56,35.01,2.77834,40.01,183.6,13.54,17.65,5.648
"2023-12-17 07:00:00",13.57,36.98,0,39.51,183.8,13.24,20.47,3.53
"2023-12-17 06:00:00",13.57,38.39,0,39.22,186.7,16.86,21.89,13.41
"2023-12-17 05:00:00",13.57,41.33,0,38.47,184.6,15.78,24,11.3
"2023-12-17 04:00:00",13.58,43.07,0,38.16,190.4,16.55,21.89,12
"2023-12-17 03:00:00",13.58,44.77,0,37.92,191.1,11.81,17.65,7.06
"2023-12-17 02:00:00",13.58,45.74,0,37.77,176.4,6.997,12.71,1.412
"2023-12-17 01:00:00",13.58,47.26,0,37.64,195.2,8.29,10.59,5.648
"2023-12-17 00:00:00",13.58,49.73,0,37.18,200.4,9.41,13.41,7.06
"2023-12-16 23:00:00",13.58,51.97,0,36.79,198,9.92,13.41,7.766
"2023-12-16 22:00:00",13.58,54.77,0,36.22,191.7,13.56,19.06,9.88
"2023-12-16 21:00:00",13.57,54.78,0,36.35,192,12.07,15.53,7.766
"2023-12-16 20:00:00",13.57,54.54,0,36.66,180.2,13.56,18.36,8.47
"2023-12-16 19:00:00",13.57,54.27,0,36.75,191,12.7,16.94,9.18
"2023-12-16 18:00:00",13.57,54.6,0,36.6,180.7,13.74,21.18,9.18
"2023-12-16 17:00:00",13.56,52.84,2.216965,37.08,181.3,16.87,24,11.3
"2023-12-16 16:00:00",13.54,50.22,152.8066,37.79,175.6,18.75,26.12,10.59
"2023-12-16 15:00:00",13.55,47.83,742.9138,38.43,171.3,24.52,31.77,16.24
"2023-12-16 14:00:00",13.56,48.49,817.2881,38.6,176.5,22.62,33.89,12.71
"2023-12-16 13:00:00",13.55,47.58,667.6727,38.88,179.9,18.98,26.83,12
"2023-12-16 12:00:00",13.54,44.89,993.2706,39.48,178.7,14.17,23.3,5.648
"2023-12-16 11:00:00",13.54,44.6,672.6708,39.1,181.1,19.9,30.36,12
"2023-12-16 10:00:00",13.53,44.84,530.4307,38.54,170.6,24.41,33.18,15.53
"2023-12-16 09:00:00",13.52,43.58,103.5684,38.16,177.7,23.22,30.36,14.12
"2023-12-16 08:00:00",13.54,41.07,1.0481,38.43,176.7,23.27,30.36,14.12
"2023-12-16 07:00:00",13.56,40.75,0,38.56,175.5,25.55,35.3,14.12
"2023-12-16 06:00:00",13.57,39.09,0,39.33,179,24.75,31.77,13.41
"2023-12-16 05:00:00",13.57,39.67,0,39.14,178.8,26.54,36.01,14.83
"2023-12-16 04:00:00",13.57,39.99,0,39.17,180.7,29,38.83,20.47
"2023-12-16 03:00:00",13.57,38.65,0,39.84,182.2,30.02,38.12,20.47
"2023-12-16 02:00:00",13.57,38.98,0,39.85,177.6,30.16,39.54,21.18
"2023-12-16 01:00:00",13.58,39.27,0,40,171.8,25.34,36.71,15.53
"2023-12-16 00:00:00",13.58,40.32,0,40.08,174.1,25.94,38.12,18.36
"2023-12-15 23:00:00",13.58,41.02,0,39.94,176.8,20.75,30.36,14.12
"2023-12-15 22:00:00",13.57,41.62,0,39.96,179.3,21.89,32.48,14.83
"2023-12-15 21:00:00",13.58,41.19,0,40.09,181.9,20.35,31.77,12.71
"2023-12-15 20:00:00",13.58,39.75,0,40.74,184.3,20.57,29.65,14.12
"2023-12-15 19:00:00",13.57,38.42,0,41.26,184.6,25.08,36.71,13.41
"2023-12-15 18:00:00",13.57,39.58,0,41.58,185.6,25.06,36.71,15.53
"2023-12-15 17:00:00",13.56,49.19,2.10784,40.58,195.3,22.09,28.95,12.71
"2023-12-15 16:00:00",13.55,56.85,137.8345,40.19,195,16.64,27.53,6.354
"2023-12-15 15:00:00",13.56,58.32,565.4036,40.87,200,19.76,29.65,7.766
"2023-12-15 14:00:00",13.56,64.8,889.1976,41.54,229.5,13.44,24,4.236
"2023-12-15 13:00:00",13.56,72.12,1212.151,41.55,227.8,16.8,24.71,7.766
"2023-12-15 12:00:00",13.56,71.11,1125.735,41.61,220,16.35,24.71,7.766
"2023-12-15 11:00:00",13.56,71.35,877.6677,41.65,198.4,17.74,24,9.18
"2023-12-15 10:00:00",13.55,72.69,529.5796,41.39,192.5,18,27.53,7.766
"2023-12-15 09:00:00",13.53,77.73,123.7845,39.81,186.1,21.3,31.06,12
"2023-12-15 08:00:00",13.56,79.61,5.04496,38.72,190.6,20.19,26.83,14.12
"2023-12-15 07:00:00",13.56,92.9,0.08530324,37.03,224.8,13.52,26.83,4.942
"2023-12-15 06:00:00",13.57,85.5,1.194282,37.82,208.5,18.45,27.53,10.59
"2023-12-15 05:00:00",13.57,84.3,0,36.81,205.1,18.57,26.12,12.71
"2023-12-15 04:00:00",13.57,76.11,0.3046618,36.04,193,16.64,24.71,11.3
"2023-12-15 03:00:00",13.58,79.35,1.121136,35.52,182.6,19.03,27.53,13.41
"2023-12-15 02:00:00",13.58,85.4,0,34.29,183.6,16.48,24,9.18
"2023-12-15 01:00:00",13.58,95.8,0.02437161,31.91,181.1,19.89,30.36,9.88
"2023-12-15 00:00:00",13.58,96.9,0,30.89,191.5,19.27,30.36,9.88
"2023-12-14 23:00:00",13.57,97.3,0,30.71,187.9,21.09,26.83,12
"2023-12-14 22:00:00",13.58,97.6,0,30.72,181.9,14.78,21.89,7.766
"2023-12-14 21:00:00",13.58,98,0,30.66,187.7,18.69,24,12.71
"2023-12-14 20:00:00",13.58,100,0,30.91,191.1,14.08,23.3,6.354
"2023-12-14 19:00:00",13.58,100,0,31.11,175.7,9.59,18.36,3.53
"2023-12-14 18:00:00",13.58,100,0.1705636,31.27,176,7.154,14.12,3.53
"2023-12-14 17:00:00",13.56,98.1,4.714896,31.25,175.7,10.69,16.94,4.236
"2023-12-14 16:00:00",13.56,97.7,52.78856,30.68,181.3,13.7,19.06,10.59
"2023-12-14 15:00:00",13.56,97.7,171.4243,30.95,186.1,12.25,21.18,4.236
"2023-12-14 14:00:00",13.56,97.3,239.1001,30.53,191.9,9.85,14.83,5.648
"2023-12-14 13:00:00",13.57,97.1,328.9819,30.06,174.9,14.65,24.71,8.47
"2023-12-14 12:00:00",13.53,97,346.646,29.89,173.7,18.83,25.42,11.3
"2023-12-14 11:00:00",13.54,97,279.0844,29.71,175.9,16.71,27.53,9.18
"2023-12-14 10:00:00",13.52,97,230.0577,30.07,179.4,19.19,26.83,9.88
"2023-12-14 09:00:00",13.53,97,51.12628,29.62,194,19.28,28.95,7.06
"2023-12-14 08:00:00",13.55,97,2.985944,29.62,191.4,23.16,28.95,15.53
"2023-12-14 07:00:00",13.55,97,0.2803136,29.68,193.2,24.47,31.77,17.65
"2023-12-14 06:00:00",13.56,97.1,0.1584239,29.84,188.4,22.5,31.77,15.53
"2023-12-14 05:00:00",13.57,97,0.06093044,29.69,196.8,21.33,29.65,12.71
"2023-12-14 04:00:00",13.58,96.8,0,29.37,193.4,23.75,31.06,15.53
"2023-12-14 03:00:00",13.57,88.3,0,31.13,183.5,20.98,33.18,7.06
"2023-12-14 02:00:00",13.58,48.56,0,35.69,175.8,13.21,29.65,4.942
"2023-12-14 01:00:00",13.58,46.52,0,36.14,170.2,14.74,33.89,4.942
"2023-12-14 00:00:00",13.57,47.14,0,36.45,181.1,17.41,31.77,5.648
"2023-12-13 23:00:00",13.57,47.26,0,36.63,182.8,20.91,33.89,7.766
"2023-12-13 22:00:00",13.57,45.57,0,36.64,177.3,19.61,34.59,7.06
"2023-12-13 21:00:00",13.58,43.54,0,37.07,181.6,19.62,36.01,5.648
"2023-12-13 20:00:00",13.58,41.17,0,37.43,179.5,16.59,36.01,6.354
"2023-12-13 19:00:00",13.58,38.4,0,37.81,179.6,20.4,36.01,8.47
"2023-12-13 18:00:00",13.57,37.12,0.1949711,38.13,186.5,20.29,33.89,6.354
"2023-12-13 17:00:00",13.55,35.75,1.730332,38.78,189.9,24.56,35.3,9.88
"2023-12-13 16:00:00",13.54,35.26,57.40599,38.86,183.9,26.53,38.83,17.65
"2023-12-13 15:00:00",13.55,30.02,269.5733,39.47,188.6,25.26,35.3,15.53
"2023-12-13 14:00:00",13.55,26.59,472.4917,40.68,189.5,22.97,32.48,9.18
"2023-12-13 13:00:00",13.54,23.4,614.1186,41.38,188.8,21.48,34.59,9.18
"2023-12-13 12:00:00",13.55,21.18,645.4017,41.75,181.3,23.31,38.12,7.766
"2023-12-13 11:00:00",13.52,19.68,903.1059,42.81,180.9,28.48,42.36,11.3
"2023-12-13 10:00:00",13.49,18.28,604.1085,42.95,193.1,28.11,39.54,14.12
"2023-12-13 09:00:00",13.47,17.11,154.1383,43.02,193.8,31.35,42.36,15.53
"2023-12-13 08:00:00",13.52,16.32,6.056357,42.88,193.3,32.57,44.48,22.59
"2023-12-13 07:00:00",13.55,16.94,0,42.56,185.3,31.8,43.77,20.47
"2023-12-13 06:00:00",13.57,16.03,0,42.8,197.1,25.33,34.59,16.24
"2023-12-13 05:00:00",13.57,17.87,0,42.14,197.4,19.37,31.06,6.354
"2023-12-13 04:00:00",13.57,15.85,0,43.06,202.9,18.04,30.36,7.766
"2023-12-13 03:00:00",13.58,16.08,0,42.68,203.2,18.37,26.12,11.3
"2023-12-13 02:00:00",13.58,20.66,0,40.67,218.1,14.14,23.3,5.648
"2023-12-13 01:00:00",13.58,19.26,0,41.57,198.8,20.3,26.83,12
"2023-12-13 00:00:00",13.57,24.98,0,40.09,195.4,21.18,28.24,13.41
"2023-12-12 23:00:00",13.57,29.07,0,39.72,182.8,16.58,26.12,8.47
"2023-12-12 22:00:00",13.58,30.89,0,39.34,182,14.89,21.18,8.47
"2023-12-12 21:00:00",13.58,32.16,0,39.5,185.5,14.77,21.18,9.88
"2023-12-12 20:00:00",13.58,32.51,0,39.35,190.8,15.99,22.59,9.88
"2023-12-12 19:00:00",13.57,36.83,0,39.11,197.6,14.34,19.06,9.18
"2023-12-12 18:00:00",13.57,40.51,0,38.42,188.1,13.17,18.36,8.47
"2023-12-12 17:00:00",13.55,39.55,1.279437,38.71,174.5,13.45,19.77,5.648
"2023-12-12 16:00:00",13.51,37.04,233.1055,39.59,182.5,11.04,18.36,4.236
"2023-12-12 15:00:00",13.52,41.24,718.3593,39.99,193.6,13.27,21.89,4.942
"2023-12-12 14:00:00",13.54,36.65,1098.893,40.76,194.7,15.82,24,7.766
"2023-12-12 13:00:00",13.55,44.66,1157.28,39.26,196.5,15.13,22.59,6.354
"2023-12-12 12:00:00",13.51,44.3,1251.769,39.12,191.7,15.17,20.47,6.354
"2023-12-12 11:00:00",13.51,45.85,1069.733,38.42,190.4,15.39,20.47,8.47
"2023-12-12 10:00:00",13.52,46.15,597.8496,38.39,176.8,13.67,20.47,5.648
"2023-12-12 09:00:00",13.55,50.3,52.31138,36.03,178.4,12.02,19.06,5.648
"2023-12-12 08:00:00",13.57,52.55,1.072324,35.73,169.7,9.69,15.53,4.236
"2023-12-12 07:00:00",13.57,54.26,0,35.62,156.5,7.087,12,4.236
"2023-12-12 06:00:00",13.57,56.48,0,35.38,161,10.46,16.24,2.824
"2023-12-12 05:00:00",13.57,57.96,0,35.77,165.4,9.67,14.83,4.236
"2023-12-12 04:00:00",13.57,56.47,0,35.84,154.6,5.673,13.41,0.706
"2023-12-12 03:00:00",13.58,57.54,0,35.44,166.9,5.923,9.88,2.118
"2023-12-12 02:00:00",13.58,62.43,0,35.22,160.9,1.789,6.354,0
"2023-12-12 01:00:00",13.58,63.38,0,35.18,154.6,1.814,4.942,0
"2023-12-12 00:00:00",13.58,69.51,0,34.25,153.7,3.365,8.47,0
"2023-12-11 23:00:00",13.57,72.58,0,34.46,182.8,8.76,10.59,6.354
"2023-12-11 22:00:00",13.57,70.36,0,34.89,30.68,2.518,9.18,0
"2023-12-11 21:00:00",13.58,73.05,0,34.95,14.09,4.528,6.354,2.118
"2023-12-11 20:00:00",13.58,80.9,0,34.56,283.6,1.773,4.942,0
"2023-12-11 19:00:00",13.58,76.41,0,34.63,218.9,2.159,7.06,0
"2023-12-11 18:00:00",13.58,79.62,0,34.59,27.32,0.902,4.236,0
"2023-12-11 17:00:00",13.56,73.28,1.656909,33.95,32.79,3.24,4.942,1.412
"2023-12-11 16:00:00",13.53,73.98,171.3304,33.36,66.25,2.071,4.942,0
"2023-12-11 15:00:00",13.51,67.47,714.1146,36.4,200,1.661,5.648,0
"2023-12-11 14:00:00",13.54,76,1068.077,37.13,169.2,2.895,5.648,0
"2023-12-11 13:00:00",13.56,66.31,1251.401,37.55,143.1,1.677,4.236,0
"2023-12-11 12:00:00",13.53,70.96,1236.678,35.68,179.9,1.534,3.53,0
"2023-12-11 11:00:00",13.52,78.58,1101.718,36.11,196.2,3.722,9.18,0.706
"2023-12-11 10:00:00",13.52,77.99,797.9789,33.91,174.8,6.462,9.18,2.824
"2023-12-11 09:00:00",13.57,82.8,55.40863,31.56,94.1,2.363,7.06,0
"2023-12-11 08:00:00",13.58,89.5,0.7189601,31.37,15.2,5.481,9.88,2.118
"2023-12-11 07:00:00",13.59,88.1,0,31.72,47.67,4.613,6.354,2.118
"2023-12-11 06:00:00",13.58,92.7,0,31.63,128.1,1.875,4.942,0
"2023-12-11 05:00:00",13.59,100,0,31.58,217,3.785,6.354,0
"2023-12-11 04:00:00",13.59,100,0,31.76,358,2.859,7.766,0
"2023-12-11 03:00:00",13.58,100,0,31.89,169.4,2.185,4.236,0
"2023-12-11 02:00:00",13.59,100,0,31.75,126,1.263,3.53,0
"2023-12-11 01:00:00",13.59,100,0,31.83,126.2,2.867,6.354,1.412
"2023-12-11 00:00:00",13.59,100,0,31.86,129.7,6.026,7.766,2.118
"2023-12-10 23:00:00",13.59,100,0,32.1,139.7,6.115,8.47,4.236
"2023-12-10 22:00:00",13.59,100,0.438686,32.72,150.5,2.797,7.06,0
"2023-12-10 21:00:00",13.59,100,0.01218563,33.4,187.2,1.069,5.648,0
"2023-12-10 20:00:00",13.59,100,0,34.38,180.4,6.795,12,3.53
"2023-12-10 19:00:00",13.59,100,0,34.47,172.3,10.81,16.94,6.354
"2023-12-10 18:00:00",13.59,100,0,34.56,177.9,10.72,16.24,5.648
"2023-12-10 17:00:00",13.59,100,6.470785,34.69,177,11.38,17.65,5.648
"2023-12-10 16:00:00",13.59,100,77.7226,34.56,172.3,13.83,24,9.18
"2023-12-10 15:00:00",13.59,100,220.2392,34.4,171.7,14.13,19.06,9.18
"2023-12-10 14:00:00",13.59,99.9,315.7538,34.19,170.2,19.6,25.42,11.3
"2023-12-10 13:00:00",13.58,99.1,555.0379,34.38,168.6,21.41,30.36,14.12
"2023-12-10 12:00:00",13.59,99.1,637.7945,33.87,174.1,17.59,23.3,12.71
"2023-12-10 11:00:00",13.59,99.5,372.327,34.07,168.7,17.75,25.42,12.71
"2023-12-10 10:00:00",13.59,99.1,292.3285,33.57,177.2,16.04,21.18,10.59
"2023-12-10 09:00:00",13.59,99.3,96.64728,33.58,170.5,18.09,25.42,12
"2023-12-10 08:00:00",13.58,99.1,9.273772,32.39,171.6,17.59,25.42,12
"2023-12-10 07:00:00",13.58,96,3.241504,31.59,172.3,20.16,28.95,13.41
"2023-12-10 06:00:00",13.58,97.2,0.08530445,31.64,179.3,19.55,24.71,14.12
"2023-12-10 05:00:00",13.58,97.7,0.2315386,31.65,177.3,21.65,28.95,13.41
"2023-12-10 04:00:00",13.59,97.6,0.3290367,31.1,174.8,19.45,25.42,14.12
"2023-12-10 03:00:00",13.59,97.3,0.2559108,30.14,172.6,20.2,26.83,12.71
"2023-12-10 02:00:00",13.58,97.3,0.02437442,30.23,177.3,18.49,26.12,13.41
"2023-12-10 01:00:00",13.59,97.3,0.09750123,30.09,175.6,21.98,30.36,15.53
"2023-12-10 00:00:00",13.59,96.9,0.0243755,29.44,170.6,23.46,31.06,17.65
"2023-12-09 23:00:00",13.59,96.7,0.1096916,29,170.3,24.76,36.01,16.94
"2023-12-09 22:00:00",13.59,96.6,0.1950069,28.95,170.8,30.02,41.65,19.77
"2023-12-09 21:00:00",13.59,96.3,0.02437633,28.53,177.6,25.95,39.54,16.24
"2023-12-09 20:00:00",13.59,96.2,0.01218796,28.32,181.4,26.16,38.83,17.65
"2023-12-09 19:00:00",13.59,96,0,27.93,183.6,27.51,40.24,16.24
"2023-12-09 18:00:00",13.59,95.9,0,27.76,182.1,31.97,45.89,20.47
"2023-12-09 17:00:00",13.59,95.9,1.060346,27.66,187.5,32.05,45.18,17.65
"2023-12-09 16:00:00",13.59,95.6,17.36769,27.11,193.3,32.34,43.07,17.65
"2023-12-09 15:00:00",13.59,94.8,56.04001,25.66,198.4,28.85,38.12,14.83
"2023-12-09 14:00:00",13.59,93.9,90.33672,24.06,200.3,30.89,44.48,16.94
"2023-12-09 13:00:00",13.59,93.3,121.1364,22.95,196.6,31.23,52.95,11.3
"2023-12-09 12:00:00",13.59,93.1,120.0382,22.51,193.4,37.86,52.24,19.06
"2023-12-09 11:00:00",13.59,92.9,94.73303,22.26,188.7,39.19,64.25,12.71
"2023-12-09 10:00:00",13.59,65.23,98.82391,25.28,187.8,26.9,60.72,7.06
"2023-12-09 09:00:00",13.59,56.83,66.42785,24.8,189.7,13.55,28.24,4.942
"2023-12-09 08:00:00",13.59,54.62,2.815173,24.71,199.8,13.52,26.83,2.824
"2023-12-09 07:00:00",13.59,60.51,0.04874703,24.16,203.2,15.23,26.83,7.06
"2023-12-09 06:00:00",13.59,60.68,0,24.49,194,19.11,28.95,9.18
"2023-12-09 05:00:00",13.59,79.47,0,23.08,198,17.14,24.71,9.18
"2023-12-09 04:00:00",13.59,90.3,0,21.04,213.7,11.34,19.06,7.06
"2023-12-09 03:00:00",13.59,90.8,0,20.27,194.5,11.62,15.53,8.47
"2023-12-09 02:00:00",13.59,91.3,0,20.3,185.1,11.29,14.12,9.18
"2023-12-09 01:00:00",13.59,91.8,0,20.17,184.9,11.24,14.83,8.47
"2023-12-09 00:00:00",13.59,91.9,0,20.18,183.3,12.05,16.94,7.766
"2023-12-08 23:00:00",13.59,92.1,0,20.45,179.7,13.68,17.65,10.59
"2023-12-08 22:00:00",13.59,92.2,0,20.66,179.9,12.2,16.24,8.47
"2023-12-08 21:00:00",13.59,92.2,0,20.63,176.3,12.2,16.24,7.06
"2023-12-08 20:00:00",13.59,92.4,0,20.99,185.1,9.8,14.12,4.942
"2023-12-08 19:00:00",13.59,92.6,0,21.36,181.6,8.51,11.3,4.942
"2023-12-08 18:00:00",13.59,92.7,0,21.43,190.9,7.907,11.3,3.53
"2023-12-08 17:00:00",13.58,92.6,0,21.26,302.8,2.751,4.942,0
"2023-12-08 16:00:00",13.59,92.7,105.8322,21.53,302.9,0.916,2.824,0
"2023-12-08 15:00:00",13.59,93.2,370.319,23.7,302.9,1.498,4.236,0
"2023-12-08 14:00:00",13.59,93,331.4689,23.52,304.2,1.239,4.942,0
"2023-12-08 13:00:00",13.59,93.3,362.1647,24.31,343.5,0.222,2.118,0
"2023-12-08 12:00:00",13.59,93.7,515.0028,25.18,9.49,1.257,5.648,0
"2023-12-08 11:00:00",13.59,92.8,385.1512,22.88,312.3,3.246,9.88,0
"2023-12-08 10:00:00",13.59,93,237.9608,22.61,243.9,1.434,3.53,0
"2023-12-08 09:00:00",13.58,92.9,65.77724,22.13,266.9,2.995,8.47,0
"2023-12-08 08:00:00",13.59,92.7,6.95803,21.6,246.3,2.493,9.18,0
"2023-12-08 07:00:00",13.59,92.7,0,21.65,219.5,2.304,4.942,0
"2023-12-08 06:00:00",13.59,92.7,0,21.55,224.2,1.69,4.236,0
"2023-12-08 05:00:00",13.59,92.7,0,21.61,246.3,3.102,5.648,0
"2023-12-08 04:00:00",13.59,92.7,0,21.71,352,0.863,3.53,0
"2023-12-08 03:00:00",13.59,92.7,0,22,28.97,1.51,5.648,0
"2023-12-08 02:00:00",13.59,92.7,0,21.9,339,2.328,8.47,0
"2023-12-08 01:00:00",13.59,92.6,0,21.83,13.88,2.71,7.766,0
"2023-12-08 00:00:00",13.59,93,0,22.18,216.4,2.7,8.47,0
"2023-12-07 23:00:00",13.59,92.8,0,22.08,56.92,2.577,7.06,0
"2023-12-07 22:00:00",13.59,93,0,22.35,305.5,4.205,11.3,1.412
"2023-12-07 21:00:00",13.59,93.2,0,22.59,295.8,4.979,12.71,1.412
"2023-12-07 20:00:00",13.59,93.3,0,22.49,162.7,1.302,7.766,0
"2023-12-07 19:00:00",13.58,93,0,22.26,112.8,2.149,4.942,0
"2023-12-07 18:00:00",13.59,92.9,0,22.05,142.3,3.299,7.06,0.706
"2023-12-07 17:00:00",13.59,93,2.754027,22.11,301.7,10.75,28.95,2.118
"2023-12-07 16:00:00",13.59,93.6,57.98227,23.41,298.4,11.15,31.06,2.824
"2023-12-07 15:00:00",13.59,94.7,164.5481,25.9,221.3,9.41,20.47,2.118
"2023-12-07 14:00:00",13.58,95.3,349.8959,26.59,167.3,18.12,24.71,9.18
"2023-12-07 13:00:00",13.58,95.4,398.0433,26.85,180.6,20.61,28.95,12.71
"2023-12-07 12:00:00",13.59,95.5,411.4263,27.23,180.4,19.06,26.83,14.12
"2023-12-07 11:00:00",13.59,95.5,304.4218,26.98,189.4,21.64,31.77,14.12
"2023-12-07 10:00:00",13.59,95.9,176.7947,27.57,182.3,18.64,27.53,12.71
"2023-12-07 09:00:00",13.59,95.8,59.67378,27.32,175.3,21.58,30.36,10.59
"2023-12-07 08:00:00",13.59,95.7,3.521693,27.05,180.2,18.05,27.53,10.59
"2023-12-07 07:00:00",13.59,95.9,0.02437128,27.62,183.5,16.76,27.53,9.18
"2023-12-07 06:00:00",13.59,95.9,0.1584133,27.54,180.6,19.05,35.3,9.88
"2023-12-07 05:00:00",13.59,96,0,27.73,179.8,9.98,22.59,2.118
"2023-12-07 04:00:00",13.59,96.6,0,28.92,181.4,8.55,17.65,4.236
"2023-12-07 03:00:00",13.59,96.8,0,29.1,177.2,9.81,13.41,6.354
"2023-12-07 02:00:00",13.59,96.7,0,28.94,123.4,2.848,9.88,0
"2023-12-07 01:00:00",13.59,96.6,0,28.98,101.8,0.339,3.53,0
"2023-12-07 00:00:00",13.59,96.7,0,29.04,159.7,0.922,4.236,0
"2023-12-06 23:00:00",13.59,96.8,0,29.21,213.5,1.479,5.648,0
"2023-12-06 22:00:00",13.59,97,0,29.77,51.56,3.006,7.06,0
"2023-12-06 21:00:00",13.59,97.7,0,30.23,46.45,2.714,5.648,0
"2023-12-06 20:00:00",13.59,99.7,0,30.35,18.09,4.277,9.18,0
"2023-12-06 19:00:00",13.59,94.2,0,31.22,73.18,2.793,4.236,1.412
"2023-12-06 18:00:00",13.59,98.2,0,31.12,69.97,2.957,4.942,0.706
"2023-12-06 17:00:00",13.59,98.1,2.229905,31.42,77.78,2.395,4.236,0.706
"2023-12-06 16:00:00",13.59,97.1,68.66408,31.81,89.9,2.679,4.942,0
"2023-12-06 15:00:00",13.59,97,264.3916,32.15,79.59,2.153,5.648,0
"2023-12-06 14:00:00",13.59,95.9,399.5769,32.52,70.9,1.416,3.53,0
"2023-12-06 13:00:00",13.59,96.9,445.8365,32.45,117.3,4.314,6.354,0.706
"2023-12-06 12:00:00",13.59,96.7,311.2949,32.59,188.7,1.181,4.236,0
"2023-12-06 11:00:00",13.59,97.9,237.9365,32.33,185.3,2.143,4.236,0
"2023-12-06 10:00:00",13.59,97.9,164.3853,31.89,193.8,4.273,6.354,2.824
"2023-12-06 09:00:00",13.59,97.9,52.62974,31.76,191.5,2.95,5.648,0.706
"2023-12-06 08:00:00",13.59,97.9,2.388416,31.57,206.9,1.292,6.354,0
