Date,Latitude,Longitude,Smoke total deposition (mg/m2/day),Smoke wet deposition (mg/m2/day),Smoke dry deposition (mg/m2/day),Dust total deposition (mg/m2/day),Dust wet deposition (mg/m2/day),Dust dry deposition (mg/m2/day),ABF total deposition (mg/m2/day),ABF wet deposition (mg/m2/day),ABF dry deposition (mg/m2/day)
3/10/12,48.809769,-121.7706096,0.6608526,0.5695168,0.0913357,19.52333,13.05905,6.464277,0.8739798,0.413574,0.4604059
3/11/12,48.809769,-121.7706096,0.7523227,0.7177328,0.03458987,13.51273,12.72479,0.7879434,2.858642,2.501433,0.3572088
3/12/12,48.809769,-121.7706096,0.2562841,0.2298854,0.02639877,11.31785,9.766253,1.551596,1.953536,1.534665,0.4188708
3/13/12,48.809769,-121.7706096,0.3781076,0.3592876,0.01881993,15.92719,14.33733,1.589868,2.431032,2.104677,0.3263551
3/14/12,48.809769,-121.7706096,0.08918577,0.07697521,0.01221056,3.667775,2.817867,0.8499074,0.9192537,0.6475549,0.2716989
3/15/12,48.809769,-121.7706096,0.9378393,0.9239371,0.0139022,32.27587,31.45771,0.8181547,2.426024,2.184754,0.2412698
3/16/12,48.809769,-121.7706096,1.077042,1.06472,0.01232227,36.78764,36.35886,0.4287889,2.890601,2.647472,0.2431289
3/17/12,48.809769,-121.7706096,0.1406411,0.1326737,0.007967406,6.07388,5.451256,0.6226245,1.068845,0.9173833,0.1514619
3/18/12,48.809769,-121.7706096,0.0410829,0.03474765,0.006335249,1.89095,1.435744,0.4552068,0.4914537,0.3399766,0.1514771
3/19/12,48.809769,-121.7706096,0.1855591,0.1700578,0.0155013,6.641404,5.512877,1.128527,1.34175,1.073227,0.2685229
3/20/12,48.809769,-121.7706096,0.4003969,0.35177,0.04862692,10.78336,8.098198,2.685158,1.653055,1.35728,0.2957754
3/21/12,48.809769,-121.7706096,0.5023946,0.4807453,0.02164935,13.56926,12.56456,1.004703,1.561286,1.357431,0.2038551
3/22/12,48.809769,-121.7706096,0.2542763,0.2208133,0.03346299,10.94067,8.811619,2.129047,1.347671,1.06496,0.2827113
3/23/12,48.809769,-121.7706096,0.0777024,0,0.0777024,2.934618,0,2.934618,0.1937878,0,0.1937878
3/24/12,48.809769,-121.7706096,0.1185805,0,0.1185805,4.231461,0,4.231461,0.2649377,0,0.2649377
3/25/12,48.809769,-121.7706096,0.09239398,0,0.09239398,4.952685,0,4.952685,0.2900887,0,0.2900887
3/26/12,48.809769,-121.7706096,0.70423,0.6481998,0.05603022,15.62674,12.79825,2.828481,1.80488,1.512344,0.2925366
3/27/12,48.809769,-121.7706096,0.08945037,0.0628704,0.02657998,2.562581,1.368106,1.194475,0.5647561,0.3152812,0.2494749
3/28/12,48.809769,-121.7706096,0.1340003,0.1217653,0.01223496,8.427374,7.653863,0.7735109,0.5602605,0.3991778,0.1610827
3/29/12,48.809769,-121.7706096,0.5970895,0.5728189,0.02427061,31.16301,29.16609,1.996917,2.404332,2.086684,0.3176476
3/30/12,48.809769,-121.7706096,0.9008332,0.8944689,0.006364356,22.51596,21.7945,0.7214632,2.199474,2.036938,0.1625355
3/31/12,48.809769,-121.7706096,0.3748445,0.3695104,0.005334008,7.369731,7.142147,0.227584,0.8883369,0.7647091,0.1236278
4/1/12,48.809769,-121.7706096,0.4879956,0.4727147,0.01528097,8.221681,7.646549,0.5751313,1.69212,1.514467,0.1776532
4/2/12,48.809769,-121.7706096,0.188636,0.1685508,0.02008511,2.872868,2.036629,0.8362381,0.4407729,0.3073166,0.1334562
4/3/12,48.809769,-121.7706096,0.0382746,0,0.0382746,1.252135,0,1.252135,0.1951672,0,0.1951672
4/4/12,48.809769,-121.7706096,0.3419393,0.3166116,0.02532773,9.54068,8.603888,0.9367929,0.7384871,0.5564284,0.1820587
4/5/12,48.809769,-121.7706096,0.5019847,0.4552771,0.04670755,13.20108,11.32244,1.87864,0.674893,0.4958531,0.17904
4/6/12,48.809769,-121.7706096,0.2458307,0.2087394,0.0370913,5.080733,3.590916,1.489818,0.3068543,0.1478683,0.158986
4/7/12,48.809769,-121.7706096,0.08245882,0.04760622,0.0348526,3.380048,1.506042,1.874005,0.2345465,0.09671646,0.13783
4/8/12,48.809769,-121.7706096,0.07201923,0,0.07201923,3.254373,0,3.254373,0.1899415,0,0.1899415
4/9/12,48.809769,-121.7706096,0.1215033,0,0.1215033,5.804793,0,5.804793,0.3049951,0,0.3049951
4/10/12,48.809769,-121.7706096,0.07412123,0,0.07412123,2.647046,0,2.647046,0.2250893,0,0.2250893
4/11/12,48.809769,-121.7706096,0.2030083,0,0.2030083,5.768847,0,5.768847,0.7926928,0,0.7926928
4/12/12,48.809769,-121.7706096,0.7164189,0.5462234,0.1701955,13.18847,8.764946,4.423528,1.679212,0.8154505,0.8637618
4/13/12,48.809769,-121.7706096,0.6903487,0.6368354,0.05351337,16.94784,13.46849,3.479354,1.306438,0.8568661,0.4495721
4/14/12,48.809769,-121.7706096,0.07214825,0.006971456,0.06517679,2.970729,0.1193723,2.851357,0.3517755,0.03763781,0.3141377
4/15/12,48.809769,-121.7706096,0.02420842,0,0.02420842,0.9594051,0,0.9594051,0.2359484,0,0.2359484
4/16/12,48.809769,-121.7706096,0.1573353,0.1231668,0.03416849,3.579123,2.443284,1.135839,0.6124662,0.4046492,0.2078169
4/17/12,48.809769,-121.7706096,0.5649264,0.5296966,0.03522979,6.436102,5.724427,0.7116752,1.13344,0.94804,0.1853998
4/18/12,48.809769,-121.7706096,0.2003044,0.1302466,0.07005783,3.625277,1.876107,1.749169,0.5339451,0.2585936,0.2753514
4/19/12,48.809769,-121.7706096,0.1162412,0.0970206,0.01922057,1.642072,1.198595,0.4434777,0.4646733,0.294736,0.1699373
4/20/12,48.809769,-121.7706096,2.209405,2.169065,0.04034049,61.49695,60.30307,1.193887,2.509388,2.189997,0.3193911
4/21/12,48.809769,-121.7706096,0.09285018,0,0.09285018,3.720433,0,3.720433,0.3127844,0,0.3127844
4/22/12,48.809769,-121.7706096,0.02740653,0,0.02740653,1.102374,0,1.102374,0.1195093,0,0.1195093
4/23/12,48.809769,-121.7706096,0.01982056,0,0.01982056,1.732599,0,1.732599,0.1646138,0,0.1646138
4/24/12,48.809769,-121.7706096,0.1284298,0.06323957,0.06519023,5.840103,1.731977,4.108126,0.5037467,0.06507578,0.4386709
4/25/12,48.809769,-121.7706096,1.054815,0.9616417,0.09317286,23.93639,21.66309,2.273303,1.98946,1.487276,0.5021844
4/26/12,48.809769,-121.7706096,0.5657325,0.5237817,0.04195082,9.549387,8.656,0.8933864,1.334911,1.109713,0.225198
4/27/12,48.809769,-121.7706096,0.6734699,0.5981295,0.07534043,4.441832,3.562057,0.8797743,0.9354165,0.6929864,0.2424301
4/28/12,48.809769,-121.7706096,0.08282519,0.02783039,0.0549948,1.915691,0.5111414,1.40455,0.2488341,0.08046392,0.1683702
4/29/12,48.809769,-121.7706096,0.05242112,0,0.05242112,1.624517,0,1.624517,0.2087387,0,0.2087387
4/30/12,48.809769,-121.7706096,2.343182,2.291095,0.05208633,94.23674,90.88634,3.350405,3.64528,3.295306,0.3499742
5/1/12,48.809769,-121.7706096,1.317266,1.25103,0.06623569,31.01429,28.97317,2.041114,2.44304,2.087589,0.3554512
5/2/12,48.809769,-121.7706096,0.4581627,0.3920155,0.06614718,7.603595,5.8446,1.758994,0.8477499,0.6008777,0.2468722
5/3/12,48.809769,-121.7706096,0.2498886,0.1345188,0.1153699,7.487781,2.662139,4.825642,0.4276007,0.1604973,0.2671035
5/4/12,48.809769,-121.7706096,1.783162,1.635835,0.1473274,49.96224,42.67382,7.288418,2.798694,2.349747,0.4489477
5/5/12,48.809769,-121.7706096,0.5538153,0.4230154,0.1307999,16.64519,11.95549,4.689706,0.8976961,0.5029514,0.3947447
5/6/12,48.809769,-121.7706096,0.09880818,0,0.09880818,4.129233,0,4.129233,0.2620679,0,0.2620679
5/7/12,48.809769,-121.7706096,0.1194134,0,0.1194134,5.79496,0,5.79496,0.3707151,0,0.3707151
5/8/12,48.809769,-121.7706096,0.1501528,0,0.1501528,9.246634,0,9.246634,0.5541706,0,0.5541706
5/9/12,48.809769,-121.7706096,0.7620163,0.5392682,0.2227481,24.24737,13.37969,10.86768,1.288892,0.5448095,0.7440828
5/10/12,48.809769,-121.7706096,0.4714771,0.3601514,0.1113257,12.51257,7.806806,4.70576,0.6645281,0.3525698,0.3119583
5/11/12,48.809769,-121.7706096,0.1213231,0,0.1213231,3.77103,0,3.77103,0.2457509,0,0.2457509
5/12/12,48.809769,-121.7706096,0.1986285,0,0.1986285,1.790355,0,1.790355,0.1626093,0,0.1626093
5/13/12,48.809769,-121.7706096,0.2072385,0,0.2072385,2.425005,0,2.425005,0.1382034,0,0.1382034
5/14/12,48.809769,-121.7706096,0.1081986,0,0.1081986,1.104416,0,1.104416,0.08733506,0,0.08733506
5/15/12,48.809769,-121.7706096,0.2001128,0,0.2001128,1.868247,0,1.868247,0.2771479,0,0.2771479
5/16/12,48.809769,-121.7706096,0.349782,0,0.349782,5.029879,0,5.029879,0.4207348,0,0.4207348
5/17/12,48.809769,-121.7706096,0.5904821,0,0.5904821,6.391211,0,6.391211,0.4849573,0,0.4849573
5/18/12,48.809769,-121.7706096,0.4459764,0,0.4459764,4.031654,0,4.031654,0.3338406,0,0.3338406
5/19/12,48.809769,-121.7706096,0.8552226,0.2885296,0.5666929,5.897877,1.488315,4.409562,0.5216084,0.1161617,0.4054467
5/20/12,48.809769,-121.7706096,0.5584176,0,0.5584176,3.78007,0,3.78007,0.3545455,0,0.3545455
5/21/12,48.809769,-121.7706096,3.435368,2.990343,0.4450247,25.52924,22.73595,2.79329,1.862676,1.501271,0.3614047
5/22/12,48.809769,-121.7706096,2.545296,2.447524,0.09777179,16.79373,15.99321,0.8005252,2.25738,2.033963,0.2234169
5/23/12,48.809769,-121.7706096,2.525802,2.441078,0.08472396,19.87201,18.58614,1.285872,2.302998,2.055394,0.2476043
5/24/12,48.809769,-121.7706096,1.383971,1.330235,0.05373649,10.57264,9.912156,0.6604881,1.435667,1.273911,0.1617559
5/25/12,48.809769,-121.7706096,0.2805281,0.2447697,0.03575836,2.358947,1.963848,0.3950988,0.4386336,0.3193341,0.1192995
5/26/12,48.809769,-121.7706096,0.04817799,0,0.04817799,1.003959,0,1.003959,0.1222006,0,0.1222006
5/27/12,48.809769,-121.7706096,0.08091727,0,0.08091727,2.462099,0,2.462099,0.2502536,0,0.2502536
5/28/12,48.809769,-121.7706096,0.4437984,0.2210368,0.2227616,7.909257,2.86139,5.047867,0.8978301,0.2530974,0.6447327
5/29/12,48.809769,-121.7706096,1.779104,1.596384,0.1827193,14.52365,11.90011,2.623543,1.555152,1.191425,0.3637271
5/30/12,48.809769,-121.7706096,0.2198972,0,0.2198972,3.071167,0,3.071167,0.2778766,0,0.2778766
5/31/12,48.809769,-121.7706096,0.4479086,0.2899304,0.1579783,4.949877,3.163336,1.786541,0.4258681,0.178253,0.2476151
6/1/12,48.809769,-121.7706096,0.9865221,0.917186,0.06933612,14.20291,13.55383,0.6490872,1.09391,0.8455401,0.2483698
6/2/12,48.809769,-121.7706096,1.394124,1.306411,0.0877123,16.81756,15.63208,1.185486,1.656367,1.431549,0.2248176
6/3/12,48.809769,-121.7706096,1.109815,0.8147549,0.2950599,8.891144,5.413123,3.478021,1.112688,0.6107874,0.5019003
6/4/12,48.809769,-121.7706096,0.2378519,0.08970675,0.1481451,2.865306,0.6921216,2.173184,0.3570552,0.07160375,0.2854515
6/5/12,48.809769,-121.7706096,0.9469185,0.8323052,0.1146133,8.673424,7.04869,1.624734,1.827058,1.364434,0.4626234
6/6/12,48.809769,-121.7706096,0.3895157,0.2504302,0.1390855,4.137506,1.986251,2.151256,0.876099,0.4333004,0.4427986
6/7/12,48.809769,-121.7706096,0.3725465,0.08064725,0.2918993,3.99501,0.2854383,3.709572,0.5868957,0.03636135,0.5505344
6/8/12,48.809769,-121.7706096,2.480224,2.387442,0.09278204,12.4776,11.69784,0.7797682,1.589493,1.308681,0.2808113
6/9/12,48.809769,-121.7706096,0.3993718,0.3231313,0.07624045,2.999808,2.360309,0.6394991,0.6100214,0.2545502,0.3554713
6/10/12,48.809769,-121.7706096,0.5110158,0.2611272,0.2498886,8.465351,3.176555,5.288795,0.9259962,0.1840883,0.741908
6/11/12,48.809769,-121.7706096,0.2149252,0,0.2149252,2.852635,0,2.852635,0.4652125,0,0.4652125
6/12/12,48.809769,-121.7706096,1.226547,1.018629,0.2079176,10.15539,7.363774,2.791618,0.9219435,0.3493723,0.5725713
6/13/12,48.809769,-121.7706096,2.412647,2.07642,0.3362277,25.15856,19.08418,6.074382,2.339396,1.278905,1.060491
6/14/12,48.809769,-121.7706096,0.4150481,0.06837498,0.3466731,6.013174,0.3639002,5.649273,0.6542356,0.05174698,0.6024886
6/15/12,48.809769,-121.7706096,0.315725,0,0.315725,3.210274,0,3.210274,0.5818827,0,0.5818827
6/16/12,48.809769,-121.7706096,0.3397501,0.09789187,0.2418582,5.277449,0.5937469,4.683702,0.7690793,0.04677455,0.7223047
6/17/12,48.809769,-121.7706096,1.317929,1.197983,0.1199459,6.742981,5.578768,1.164213,1.82375,1.325634,0.4981164
6/18/12,48.809769,-121.7706096,0.7043294,0.5643453,0.1399841,4.80616,4.00244,0.8037196,1.560407,0.8165034,0.743904
6/19/12,48.809769,-121.7706096,0.4690739,0.3188548,0.1502191,3.61396,1.994032,1.619928,0.8041448,0.3192332,0.4849116
6/20/12,48.809769,-121.7706096,0.09299389,0.01662369,0.07637019,0.6633478,0.06375973,0.5995881,0.3972522,0.02634598,0.3709062
6/21/12,48.809769,-121.7706096,0.2229734,0,0.2229734,3.093805,0,3.093805,0.4757578,0,0.4757578
6/22/12,48.809769,-121.7706096,0.6470003,0,0.6470003,4.743168,0,4.743168,1.150903,0,1.150903
6/23/12,48.809769,-121.7706096,2.894442,2.312397,0.5820453,15.17224,11.57058,3.601663,1.769578,0.5495285,1.220049
6/24/12,48.809769,-121.7706096,1.239071,1.011406,0.2276645,13.67551,9.812882,3.86263,1.33193,0.7254658,0.6064641
6/25/12,48.809769,-121.7706096,0.28717,0,0.28717,3.314861,0,3.314861,0.6364449,0,0.6364449
6/26/12,48.809769,-121.7706096,3.191097,2.892374,0.298724,21.25716,17.97083,3.286323,2.118498,1.378751,0.7397467
6/27/12,48.809769,-121.7706096,0.7938057,0.696233,0.09757276,6.013685,4.599596,1.414089,0.7139142,0.3673658,0.3465484
6/28/12,48.809769,-121.7706096,0.1938051,0,0.1938051,3.922578,0,3.922578,0.5181822,0,0.5181822
6/29/12,48.809769,-121.7706096,1.458044,1.192951,0.2650926,7.448071,4.392556,3.055516,1.237885,0.3880022,0.849883
6/30/12,48.809769,-121.7706096,2.500832,2.320343,0.1804887,16.72264,14.64163,2.081008,1.013564,0.5583429,0.4552213
7/1/12,48.809769,-121.7706096,0.344075,0.1558611,0.1882138,3.829861,1.106463,2.723397,1.023533,0.2118705,0.811663
7/2/12,48.809769,-121.7706096,2.943324,2.520517,0.4228068,9.236279,6.339955,2.896324,1.292816,0.3842732,0.9085426
7/3/12,48.809769,-121.7706096,9.244798,8.390764,0.8540334,15.8337,13.49993,2.33377,3.115112,1.856525,1.258587
7/4/12,48.809769,-121.7706096,2.797374,2.363135,0.4342392,13.61851,11.82034,1.798177,1.166637,0.4729649,0.6936719
7/5/12,48.809769,-121.7706096,0.6152259,0,0.6152259,7.002563,0,7.002563,0.6920436,0,0.6920436
7/6/12,48.809769,-121.7706096,0.5115576,0,0.5115576,3.955186,0,3.955186,0.6307667,0,0.6307667
7/7/12,48.809769,-121.7706096,1.088884,0,1.088884,2.771757,0,2.771757,0.96749,0,0.96749
7/8/12,48.809769,-121.7706096,2.196215,0,2.196215,4.119374,0,4.119374,1.177701,0,1.177701
7/9/12,48.809769,-121.7706096,2.853137,0,2.853137,2.845276,0,2.845276,1.041056,0,1.041056
7/10/12,48.809769,-121.7706096,7.255943,0,7.255943,6.356529,0,6.356529,1.830104,0,1.830104
7/11/12,48.809769,-121.7706096,5.310498,0,5.310498,6.343694,0,6.343694,1.489901,0,1.489901
7/12/12,48.809769,-121.7706096,3.173806,0,3.173806,8.617792,0,8.617792,1.469576,0,1.469576
7/13/12,48.809769,-121.7706096,1.213092,0,1.213092,3.895447,0,3.895447,1.032447,0,1.032447
7/14/12,48.809769,-121.7706096,1.096217,0,1.096217,4.02661,0,4.02661,1.660932,0,1.660932
7/15/12,48.809769,-121.7706096,1.931535,0.9367731,0.9947623,11.6791,4.564453,7.114646,2.495975,0.7906551,1.70532
7/16/12,48.809769,-121.7706096,1.292785,0.8674067,0.4253786,10.17339,5.491117,4.682276,1.678184,0.8351938,0.8429902
7/17/12,48.809769,-121.7706096,1.125396,0,1.125396,2.052607,0,2.052607,1.152848,0,1.152848
7/18/12,48.809769,-121.7706096,1.512398,0,1.512398,2.122074,0,2.122074,1.204376,0,1.204376
7/19/12,48.809769,-121.7706096,0.5096523,0,0.5096523,1.484872,0,1.484872,0.7364677,0,0.7364677
7/20/12,48.809769,-121.7706096,6.583503,6.276166,0.3073372,29.97705,28.47414,1.502908,5.107193,4.490049,0.617144
7/21/12,48.809769,-121.7706096,1.560156,1.299898,0.2602589,6.246862,5.080923,1.16594,1.597181,1.061127,0.536054
7/22/12,48.809769,-121.7706096,0.2873058,0,0.2873058,1.086561,0,1.086561,0.5596069,0,0.5596069
7/23/12,48.809769,-121.7706096,14.10049,13.06455,1.035944,22.58391,20.25638,2.327528,2.579557,1.900385,0.6791717
7/24/12,48.809769,-121.7706096,0.1832245,0,0.1832245,1.047861,0,1.047861,0.2880733,0,0.2880733
7/25/12,48.809769,-121.7706096,0.2401169,0,0.2401169,1.453934,0,1.453934,0.406398,0,0.406398
7/26/12,48.809769,-121.7706096,0.3436085,0,0.3436085,1.662295,0,1.662295,0.5838112,0,0.5838112
7/27/12,48.809769,-121.7706096,0.7758725,0.1973843,0.5784882,1.749067,0.4106709,1.338396,0.6989642,0.07421551,0.6247487
7/28/12,48.809769,-121.7706096,1.904738,0.5512022,1.353536,2.603562,0.442478,2.161084,0.8505412,0.1460117,0.7045295
7/29/12,48.809769,-121.7706096,0.8167709,0,0.8167709,1.364828,0,1.364828,0.4371368,0,0.4371368
7/30/12,48.809769,-121.7706096,0.6101607,0,0.6101607,2.153069,0,2.153069,0.4949942,0,0.4949942
7/31/12,48.809769,-121.7706096,1.0259,0.4793598,0.5465405,2.939192,0.7884782,2.150714,0.6892309,0.1925703,0.4966606
8/1/12,48.809769,-121.7706096,0.4948413,0,0.4948413,5.347367,0,5.347367,0.5618312,0,0.5618312
8/2/12,48.809769,-121.7706096,0.5536727,0.1179484,0.4357243,4.4891,0.4096141,4.079486,0.5999523,0.1047252,0.4952272
8/3/12,48.809769,-121.7706096,0.1978023,0,0.1978023,1.02599,0,1.02599,0.4154171,0,0.4154171
8/4/12,48.809769,-121.7706096,0.07020987,0,0.07020987,0.3606077,0,0.3606077,0.1830798,0,0.1830798
8/5/12,48.809769,-121.7706096,0.05346842,0,0.05346842,0.4138021,0,0.4138021,0.1806097,0,0.1806097
8/6/12,48.809769,-121.7706096,0.09816601,0,0.09816601,1.126697,0,1.126697,0.4486648,0,0.4486648
8/7/12,48.809769,-121.7706096,0.2196358,0,0.2196358,1.61185,0,1.61185,0.3209324,0,0.3209324
8/8/12,48.809769,-121.7706096,4.671635,4.168019,0.5036163,12.47581,10.07598,2.399828,2.945803,2.312351,0.6334514
8/9/12,48.809769,-121.7706096,0.4958765,0,0.4958765,3.178056,0,3.178056,0.5548701,0,0.5548701
8/10/12,48.809769,-121.7706096,0.5386167,0,0.5386167,2.754859,0,2.754859,0.4851325,0,0.4851325
8/11/12,48.809769,-121.7706096,1.953591,0,1.953591,1.850143,0,1.850143,0.5274873,0,0.5274873
8/12/12,48.809769,-121.7706096,1.335236,0,1.335236,0.9957345,0,0.9957345,0.3590878,0,0.3590878
8/13/12,48.809769,-121.7706096,0.7706631,0,0.7706631,1.002481,0,1.002481,0.2908139,0,0.2908139
8/14/12,48.809769,-121.7706096,3.79027,0,3.79027,3.165411,0,3.165411,0.5846122,0,0.5846122
8/15/12,48.809769,-121.7706096,1.143499,0,1.143499,1.781868,0,1.781868,0.3392456,0,0.3392456
8/16/12,48.809769,-121.7706096,0.7752827,0,0.7752827,0.9220498,0,0.9220498,0.2195609,0,0.2195609
8/17/12,48.809769,-121.7706096,0.7082988,0,0.7082988,2.556762,0,2.556762,0.3418761,0,0.3418761
8/18/12,48.809769,-121.7706096,1.597614,0,1.597614,4.63152,0,4.63152,0.8098544,0,0.8098544
8/19/12,48.809769,-121.7706096,1.923137,0,1.923137,2.713216,0,2.713216,0.8558026,0,0.8558026
8/20/12,48.809769,-121.7706096,2.710051,0,2.710051,2.828685,0,2.828685,1.082058,0,1.082058
8/21/12,48.809769,-121.7706096,0.7926626,0,0.7926626,1.575437,0,1.575437,0.6682268,0,0.6682268
8/22/12,48.809769,-121.7706096,0.5929497,0,0.5929497,4.671003,0,4.671003,0.6170286,0,0.6170286
8/23/12,48.809769,-121.7706096,0.4487239,0,0.4487239,3.891282,0,3.891282,0.5032519,0,0.5032519
8/24/12,48.809769,-121.7706096,0.8686543,0.5346956,0.3339587,4.419812,1.933412,2.4864,0.6917002,0.2757265,0.4159736
8/25/12,48.809769,-121.7706096,0.1479562,0,0.1479562,0.844425,0,0.844425,0.2229988,0,0.2229988
8/26/12,48.809769,-121.7706096,0.2477133,0,0.2477133,0.5406396,0,0.5406396,0.2318415,0,0.2318415
8/27/12,48.809769,-121.7706096,1.186047,0,1.186047,1.120621,0,1.120621,0.5270199,0,0.5270199
8/28/12,48.809769,-121.7706096,0.4412925,0,0.4412925,0.7033449,0,0.7033449,0.3077013,0,0.3077013
8/29/12,48.809769,-121.7706096,3.387103,2.96439,0.4227132,2.354151,1.51957,0.8345805,0.5190173,0.1938269,0.3251905
8/30/12,48.809769,-121.7706096,0.3577517,0.2262176,0.1315341,5.105625,2.733017,2.372609,0.3482567,0.1127728,0.2354839
8/31/12,48.809769,-121.7706096,0.1054532,0,0.1054532,1.513022,0,1.513022,0.2422402,0,0.2422402
9/1/12,48.809769,-121.7706096,0.1472067,0,0.1472067,1.795586,0,1.795586,0.3101729,0,0.3101729
9/2/12,48.809769,-121.7706096,0.1426792,0,0.1426792,2.781197,0,2.781197,0.2659885,0,0.2659885
9/3/12,48.809769,-121.7706096,0.1200187,0,0.1200187,3.721529,0,3.721529,0.26756,0,0.26756
9/4/12,48.809769,-121.7706096,0.08017245,0,0.08017245,2.039977,0,2.039977,0.2834419,0,0.2834419
9/5/12,48.809769,-121.7706096,0.1005841,0,0.1005841,1.6144,0,1.6144,0.235897,0,0.235897
9/6/12,48.809769,-121.7706096,0.1138836,0,0.1138836,2.868573,0,2.868573,0.3008423,0,0.3008423
9/7/12,48.809769,-121.7706096,0.06925084,0,0.06925084,0.9116347,0,0.9116347,0.1560371,0,0.1560371
9/8/12,48.809769,-121.7706096,0.07656454,0,0.07656454,0.6097579,0,0.6097579,0.1339205,0,0.1339205
9/9/12,48.809769,-121.7706096,0.9421707,0,0.9421707,5.409926,0,5.409926,0.7002951,0,0.7002951
9/10/12,48.809769,-121.7706096,1.126502,0.7290475,0.3974546,9.042204,5.370933,3.671271,0.8223211,0.3850861,0.4372349
9/11/12,48.809769,-121.7706096,0.03711887,0.015586,0.02153288,3.106441,1.468752,1.637689,0.2260195,0.0948245,0.131195
9/12/12,48.809769,-121.7706096,0.4826818,0,0.4826818,0.3771784,0,0.3771784,0.07588316,0,0.07588316
9/13/12,48.809769,-121.7706096,3.787602,0,3.787602,1.780619,0,1.780619,0.1585165,0,0.1585165
9/14/12,48.809769,-121.7706096,3.033968,0,3.033968,0.8437281,0,0.8437281,0.1171025,0,0.1171025
9/15/12,48.809769,-121.7706096,2.182551,0,2.182551,0.7577529,0,0.7577529,0.2275025,0,0.2275025
9/16/12,48.809769,-121.7706096,0.9003367,0,0.9003367,1.290051,0,1.290051,0.2561512,0,0.2561512
9/17/12,48.809769,-121.7706096,0.7473629,0,0.7473629,3.177792,0,3.177792,0.2331007,0,0.2331007
9/18/12,48.809769,-121.7706096,3.51734,0,3.51734,1.194543,0,1.194543,0.1965614,0,0.1965614
9/19/12,48.809769,-121.7706096,2.214313,0,2.214313,1.215923,0,1.215923,0.2966179,0,0.2966179
9/20/12,48.809769,-121.7706096,1.881244,0,1.881244,0.973338,0,0.973338,0.1679417,0,0.1679417
9/21/12,48.809769,-121.7706096,7.131612,0,7.131612,1.741999,0,1.741999,0.3109083,0,0.3109083
9/22/12,48.809769,-121.7706096,12.22926,0,12.22926,3.659835,0,3.659835,0.747578,0,0.747578
9/23/12,48.809769,-121.7706096,5.750905,0,5.750905,2.521291,0,2.521291,0.5704893,0,0.5704893
9/24/12,48.809769,-121.7706096,4.34263,0,4.34263,1.541663,0,1.541663,0.4099291,0,0.4099291
9/25/12,48.809769,-121.7706096,4.201506,0,4.201506,3.531981,0,3.531981,0.5308154,0,0.5308154
9/26/12,48.809769,-121.7706096,1.954155,0,1.954155,3.865178,0,3.865178,0.4254723,0,0.4254723
9/27/12,48.809769,-121.7706096,2.078346,0,2.078346,5.936743,0,5.936743,0.3981598,0,0.3981598
9/28/12,48.809769,-121.7706096,2.635693,0,2.635693,3.988977,0,3.988977,0.3601341,0,0.3601341
9/29/12,48.809769,-121.7706096,1.219127,0,1.219127,2.72316,0,2.72316,0.3639853,0,0.3639853
9/30/12,48.809769,-121.7706096,0.2211441,0,0.2211441,3.84498,0,3.84498,0.2381325,0,0.2381325
10/1/12,48.809769,-121.7706096,0.07757296,0,0.07757296,1.348351,0,1.348351,0.1416906,0,0.1416906
10/2/12,48.809769,-121.7706096,0.4038946,0,0.4038946,3.846827,0,3.846827,0.1955195,0,0.1955195
10/3/12,48.809769,-121.7706096,0.4207337,0.08488562,0.335848,2.659116,0.5856507,2.073466,0.1178597,0.02402944,0.09383029
10/4/12,48.809769,-121.7706096,1.091195,0,1.091195,1.423571,0,1.423571,0.09369453,0,0.09369453
10/5/12,48.809769,-121.7706096,1.166627,0,1.166627,3.743587,0,3.743587,0.1870909,0,0.1870909
10/6/12,48.809769,-121.7706096,1.180389,0,1.180389,0.7795068,0,0.7795068,0.08511239,0,0.08511239
10/7/12,48.809769,-121.7706096,0.8503844,0,0.8503844,1.877539,0,1.877539,0.133109,0,0.133109
10/8/12,48.809769,-121.7706096,0.9955382,0,0.9955382,1.178587,0,1.178587,0.1892709,0,0.1892709
10/9/12,48.809769,-121.7706096,0.2285403,0,0.2285403,2.103534,0,2.103534,0.1935282,0,0.1935282
10/10/12,48.809769,-121.7706096,0.2542025,0,0.2542025,1.777736,0,1.777736,0.1760166,0,0.1760166
10/11/12,48.809769,-121.7706096,0.2992313,0,0.2992313,2.157224,0,2.157224,0.1632878,0,0.1632878
10/12/12,48.809769,-121.7706096,0.6742768,0.206873,0.4674037,5.201049,1.048175,4.152874,0.4951418,0.1230128,0.372129
10/13/12,48.809769,-121.7706096,1.79448,1.59866,0.1958201,14.64044,11.53126,3.109181,1.090232,0.7492185,0.3410132
10/14/12,48.809769,-121.7706096,2.922664,2.875494,0.04717011,60.9048,59.70772,1.197086,3.664862,3.458385,0.2064771
10/15/12,48.809769,-121.7706096,1.087847,1.058822,0.02902538,12.35411,10.87316,1.480955,1.1763,0.9918813,0.184419
10/16/12,48.809769,-121.7706096,3.299898,3.236545,0.06335321,56.9756,52.52376,4.451837,1.883383,1.672606,0.210777
10/17/12,48.809769,-121.7706096,0.6464761,0.5646408,0.0818354,10.37973,8.830639,1.549087,0.6561252,0.5016802,0.154445
